gameId,season,gameType,date,homeTeamId,homeTeamAbbrev,homeTeamName,homeScore,awayTeamId,awayTeamAbbrev,awayTeamName,awayScore,gameState,gameScheduleState
2024020156,20242025,2,2024-10-30,17,DET,Red Wings,2.0,52,WPG,Jets,6.0,OFF,OK
2024020157,20242025,2,2024-10-30,21,COL,Avalanche,2.0,14,TBL,Lightning,5.0,OFF,OK
2024020158,20242025,2,2024-10-30,59,UTA,Utah Hockey Club,5.0,20,CGY,Flames,1.0,OFF,OK
2024020160,20242025,2,2024-10-30,26,LAK,Kings,6.0,54,VGK,Golden Knights,3.0,OFF,OK
2024020159,20242025,2,2024-10-30,23,VAN,Canucks,0.0,1,NJD,Devils,6.0,OFF,OK
2024020161,20242025,2,2024-10-31,10,TOR,Maple Leafs,4.0,55,SEA,Kraken,1.0,OFF,OK
2024020162,20242025,2,2024-10-31,4,PHI,Flyers,2.0,19,STL,Blues,1.0,OFF,OK
2024020163,20242025,2,2024-10-31,5,PIT,Penguins,2.0,24,ANA,Ducks,1.0,OFF,OK
2024020164,20242025,2,2024-10-31,15,WSH,Capitals,6.0,8,MTL,Canadiens,3.0,OFF,OK
2024020165,20242025,2,2024-10-31,12,CAR,Hurricanes,8.0,6,BOS,Bruins,2.0,OFF,OK
2024020166,20242025,2,2024-10-31,18,NSH,Predators,1.0,22,EDM,Oilers,5.0,OFF,OK
2024020167,20242025,2,2024-10-31,28,SJS,Sharks,3.0,16,CHI,Blackhawks,2.0,OFF,OK
2024020168,20242025,2,2024-11-01,25,DAL,Stars,4.0,13,FLA,Panthers,6.0,OFF,OK
2024020169,20242025,2,2024-11-01,7,BUF,Sabres,3.0,2,NYI,Islanders,4.0,OFF,OK
2024020170,20242025,2,2024-11-01,3,NYR,Rangers,2.0,9,OTT,Senators,1.0,OFF,OK
2024020171,20242025,2,2024-11-01,29,CBJ,Blue Jackets,2.0,52,WPG,Jets,6.0,OFF,OK
2024020172,20242025,2,2024-11-01,30,MIN,Wild,5.0,14,TBL,Lightning,3.0,OFF,OK
2024020173,20242025,2,2024-11-01,20,CGY,Flames,3.0,1,NJD,Devils,0.0,OFF,OK
2024020174,20242025,2,2024-11-02,13,FLA,Panthers,4.0,25,DAL,Stars,2.0,OFF,OK
2024020175,20242025,2,2024-11-02,4,PHI,Flyers,0.0,6,BOS,Bruins,3.0,OFF,OK
2024020176,20242025,2,2024-11-02,26,LAK,Kings,3.0,16,CHI,Blackhawks,4.0,OFF,OK
2024020177,20242025,2,2024-11-02,15,WSH,Capitals,7.0,29,CBJ,Blue Jackets,2.0,OFF,OK
2024020178,20242025,2,2024-11-02,9,OTT,Senators,3.0,55,SEA,Kraken,0.0,OFF,OK
2024020179,20242025,2,2024-11-02,17,DET,Red Wings,2.0,7,BUF,Sabres,1.0,OFF,OK
2024020180,20242025,2,2024-11-02,5,PIT,Penguins,3.0,8,MTL,Canadiens,1.0,OFF,OK
2024020181,20242025,2,2024-11-02,19,STL,Blues,4.0,10,TOR,Maple Leafs,2.0,OFF,OK
2024020182,20242025,2,2024-11-02,18,NSH,Predators,5.0,21,COL,Avalanche,2.0,OFF,OK
2024020183,20242025,2,2024-11-02,54,VGK,Golden Knights,4.0,59,UTA,Utah Hockey Club,3.0,OFF,OK
2024020184,20242025,2,2024-11-02,28,SJS,Sharks,2.0,23,VAN,Canucks,3.0,OFF,OK
2024020185,20242025,2,2024-11-03,3,NYR,Rangers,5.0,2,NYI,Islanders,2.0,OFF,OK
2024020186,20242025,2,2024-11-03,52,WPG,Jets,7.0,14,TBL,Lightning,4.0,OFF,OK
2024020187,20242025,2,2024-11-03,6,BOS,Bruins,2.0,55,SEA,Kraken,0.0,OFF,OK
2024020188,20242025,2,2024-11-03,12,CAR,Hurricanes,4.0,15,WSH,Capitals,2.0,OFF,OK
2024020189,20242025,2,2024-11-03,30,MIN,Wild,2.0,10,TOR,Maple Leafs,1.0,OFF,OK
2024020190,20242025,2,2024-11-03,20,CGY,Flames,2.0,22,EDM,Oilers,4.0,OFF,OK
2024020191,20242025,2,2024-11-03,24,ANA,Ducks,2.0,16,CHI,Blackhawks,4.0,OFF,OK
2024020192,20242025,2,2024-11-04,18,NSH,Predators,0.0,26,LAK,Kings,3.0,OFF,OK
2024020193,20242025,2,2024-11-04,22,EDM,Oilers,0.0,1,NJD,Devils,3.0,OFF,OK
2024020194,20242025,2,2024-11-05,7,BUF,Sabres,5.0,9,OTT,Senators,1.0,OFF,OK
2024020195,20242025,2,2024-11-05,10,TOR,Maple Leafs,4.0,6,BOS,Bruins,0.0,OFF,OK
2024020196,20242025,2,2024-11-05,8,MTL,Canadiens,2.0,20,CGY,Flames,3.0,OFF,OK
2024020197,20242025,2,2024-11-05,12,CAR,Hurricanes,6.0,4,PHI,Flyers,4.0,OFF,OK
2024020198,20242025,2,2024-11-05,2,NYI,Islanders,4.0,5,PIT,Penguins,3.0,OFF,OK
2024020199,20242025,2,2024-11-05,19,STL,Blues,3.0,14,TBL,Lightning,2.0,OFF,OK
2024020200,20242025,2,2024-11-05,30,MIN,Wild,1.0,26,LAK,Kings,5.0,OFF,OK
2024020201,20242025,2,2024-11-05,52,WPG,Jets,3.0,59,UTA,Utah Hockey Club,0.0,OFF,OK
2024020202,20242025,2,2024-11-05,21,COL,Avalanche,6.0,55,SEA,Kraken,3.0,OFF,OK
2024020203,20242025,2,2024-11-05,24,ANA,Ducks,1.0,23,VAN,Canucks,5.0,OFF,OK
2024020204,20242025,2,2024-11-05,28,SJS,Sharks,2.0,29,CBJ,Blue Jackets,1.0,OFF,OK
2024020161,20242025,2,2024-10-31,10,TOR,Maple Leafs,4.0,55,SEA,Kraken,1.0,OFF,OK
2024020162,20242025,2,2024-10-31,4,PHI,Flyers,2.0,19,STL,Blues,1.0,OFF,OK
2024020163,20242025,2,2024-10-31,5,PIT,Penguins,2.0,24,ANA,Ducks,1.0,OFF,OK
2024020164,20242025,2,2024-10-31,15,WSH,Capitals,6.0,8,MTL,Canadiens,3.0,OFF,OK
2024020165,20242025,2,2024-10-31,12,CAR,Hurricanes,8.0,6,BOS,Bruins,2.0,OFF,OK
2024020166,20242025,2,2024-10-31,18,NSH,Predators,1.0,22,EDM,Oilers,5.0,OFF,OK
2024020167,20242025,2,2024-10-31,28,SJS,Sharks,3.0,16,CHI,Blackhawks,2.0,OFF,OK
2024020168,20242025,2,2024-11-01,25,DAL,Stars,4.0,13,FLA,Panthers,6.0,OFF,OK
2024020169,20242025,2,2024-11-01,7,BUF,Sabres,3.0,2,NYI,Islanders,4.0,OFF,OK
2024020170,20242025,2,2024-11-01,3,NYR,Rangers,2.0,9,OTT,Senators,1.0,OFF,OK
2024020171,20242025,2,2024-11-01,29,CBJ,Blue Jackets,2.0,52,WPG,Jets,6.0,OFF,OK
2024020172,20242025,2,2024-11-01,30,MIN,Wild,5.0,14,TBL,Lightning,3.0,OFF,OK
2024020173,20242025,2,2024-11-01,20,CGY,Flames,3.0,1,NJD,Devils,0.0,OFF,OK
2024020174,20242025,2,2024-11-02,13,FLA,Panthers,4.0,25,DAL,Stars,2.0,OFF,OK
2024020175,20242025,2,2024-11-02,4,PHI,Flyers,0.0,6,BOS,Bruins,3.0,OFF,OK
2024020176,20242025,2,2024-11-02,26,LAK,Kings,3.0,16,CHI,Blackhawks,4.0,OFF,OK
2024020177,20242025,2,2024-11-02,15,WSH,Capitals,7.0,29,CBJ,Blue Jackets,2.0,OFF,OK
2024020178,20242025,2,2024-11-02,9,OTT,Senators,3.0,55,SEA,Kraken,0.0,OFF,OK
2024020179,20242025,2,2024-11-02,17,DET,Red Wings,2.0,7,BUF,Sabres,1.0,OFF,OK
2024020180,20242025,2,2024-11-02,5,PIT,Penguins,3.0,8,MTL,Canadiens,1.0,OFF,OK
2024020181,20242025,2,2024-11-02,19,STL,Blues,4.0,10,TOR,Maple Leafs,2.0,OFF,OK
2024020182,20242025,2,2024-11-02,18,NSH,Predators,5.0,21,COL,Avalanche,2.0,OFF,OK
2024020183,20242025,2,2024-11-02,54,VGK,Golden Knights,4.0,59,UTA,Utah Hockey Club,3.0,OFF,OK
2024020184,20242025,2,2024-11-02,28,SJS,Sharks,2.0,23,VAN,Canucks,3.0,OFF,OK
2024020185,20242025,2,2024-11-03,3,NYR,Rangers,5.0,2,NYI,Islanders,2.0,OFF,OK
2024020186,20242025,2,2024-11-03,52,WPG,Jets,7.0,14,TBL,Lightning,4.0,OFF,OK
2024020187,20242025,2,2024-11-03,6,BOS,Bruins,2.0,55,SEA,Kraken,0.0,OFF,OK
2024020188,20242025,2,2024-11-03,12,CAR,Hurricanes,4.0,15,WSH,Capitals,2.0,OFF,OK
2024020189,20242025,2,2024-11-03,30,MIN,Wild,2.0,10,TOR,Maple Leafs,1.0,OFF,OK
2024020190,20242025,2,2024-11-03,20,CGY,Flames,2.0,22,EDM,Oilers,4.0,OFF,OK
2024020191,20242025,2,2024-11-03,24,ANA,Ducks,2.0,16,CHI,Blackhawks,4.0,OFF,OK
2024020192,20242025,2,2024-11-04,18,NSH,Predators,0.0,26,LAK,Kings,3.0,OFF,OK
2024020193,20242025,2,2024-11-04,22,EDM,Oilers,0.0,1,NJD,Devils,3.0,OFF,OK
2024020194,20242025,2,2024-11-05,7,BUF,Sabres,5.0,9,OTT,Senators,1.0,OFF,OK
2024020195,20242025,2,2024-11-05,10,TOR,Maple Leafs,4.0,6,BOS,Bruins,0.0,OFF,OK
2024020196,20242025,2,2024-11-05,8,MTL,Canadiens,2.0,20,CGY,Flames,3.0,OFF,OK
2024020197,20242025,2,2024-11-05,12,CAR,Hurricanes,6.0,4,PHI,Flyers,4.0,OFF,OK
2024020198,20242025,2,2024-11-05,2,NYI,Islanders,4.0,5,PIT,Penguins,3.0,OFF,OK
2024020199,20242025,2,2024-11-05,19,STL,Blues,3.0,14,TBL,Lightning,2.0,OFF,OK
2024020200,20242025,2,2024-11-05,30,MIN,Wild,1.0,26,LAK,Kings,5.0,OFF,OK
2024020201,20242025,2,2024-11-05,52,WPG,Jets,3.0,59,UTA,Utah Hockey Club,0.0,OFF,OK
2024020202,20242025,2,2024-11-05,21,COL,Avalanche,6.0,55,SEA,Kraken,3.0,OFF,OK
2024020203,20242025,2,2024-11-05,24,ANA,Ducks,1.0,23,VAN,Canucks,5.0,OFF,OK
2024020204,20242025,2,2024-11-05,28,SJS,Sharks,2.0,29,CBJ,Blue Jackets,1.0,OFF,OK
2024020205,20242025,2,2024-11-06,15,WSH,Capitals,3.0,18,NSH,Predators,2.0,OFF,OK
2024020206,20242025,2,2024-11-06,16,CHI,Blackhawks,1.0,17,DET,Red Wings,4.0,OFF,OK
2024020207,20242025,2,2024-11-06,22,EDM,Oilers,2.0,54,VGK,Golden Knights,4.0,OFF,OK
2024020168,20242025,2,2024-11-01,25,DAL,Stars,4.0,13,FLA,Panthers,6.0,OFF,OK
2024020169,20242025,2,2024-11-01,7,BUF,Sabres,3.0,2,NYI,Islanders,4.0,OFF,OK
2024020170,20242025,2,2024-11-01,3,NYR,Rangers,2.0,9,OTT,Senators,1.0,OFF,OK
2024020171,20242025,2,2024-11-01,29,CBJ,Blue Jackets,2.0,52,WPG,Jets,6.0,OFF,OK
2024020172,20242025,2,2024-11-01,30,MIN,Wild,5.0,14,TBL,Lightning,3.0,OFF,OK
2024020173,20242025,2,2024-11-01,20,CGY,Flames,3.0,1,NJD,Devils,0.0,OFF,OK
2024020174,20242025,2,2024-11-02,13,FLA,Panthers,4.0,25,DAL,Stars,2.0,OFF,OK
2024020175,20242025,2,2024-11-02,4,PHI,Flyers,0.0,6,BOS,Bruins,3.0,OFF,OK
2024020176,20242025,2,2024-11-02,26,LAK,Kings,3.0,16,CHI,Blackhawks,4.0,OFF,OK
2024020177,20242025,2,2024-11-02,15,WSH,Capitals,7.0,29,CBJ,Blue Jackets,2.0,OFF,OK
2024020178,20242025,2,2024-11-02,9,OTT,Senators,3.0,55,SEA,Kraken,0.0,OFF,OK
2024020179,20242025,2,2024-11-02,17,DET,Red Wings,2.0,7,BUF,Sabres,1.0,OFF,OK
2024020180,20242025,2,2024-11-02,5,PIT,Penguins,3.0,8,MTL,Canadiens,1.0,OFF,OK
2024020181,20242025,2,2024-11-02,19,STL,Blues,4.0,10,TOR,Maple Leafs,2.0,OFF,OK
2024020182,20242025,2,2024-11-02,18,NSH,Predators,5.0,21,COL,Avalanche,2.0,OFF,OK
2024020183,20242025,2,2024-11-02,54,VGK,Golden Knights,4.0,59,UTA,Utah Hockey Club,3.0,OFF,OK
2024020184,20242025,2,2024-11-02,28,SJS,Sharks,2.0,23,VAN,Canucks,3.0,OFF,OK
2024020185,20242025,2,2024-11-03,3,NYR,Rangers,5.0,2,NYI,Islanders,2.0,OFF,OK
2024020186,20242025,2,2024-11-03,52,WPG,Jets,7.0,14,TBL,Lightning,4.0,OFF,OK
2024020187,20242025,2,2024-11-03,6,BOS,Bruins,2.0,55,SEA,Kraken,0.0,OFF,OK
2024020188,20242025,2,2024-11-03,12,CAR,Hurricanes,4.0,15,WSH,Capitals,2.0,OFF,OK
2024020189,20242025,2,2024-11-03,30,MIN,Wild,2.0,10,TOR,Maple Leafs,1.0,OFF,OK
2024020190,20242025,2,2024-11-03,20,CGY,Flames,2.0,22,EDM,Oilers,4.0,OFF,OK
2024020191,20242025,2,2024-11-03,24,ANA,Ducks,2.0,16,CHI,Blackhawks,4.0,OFF,OK
2024020192,20242025,2,2024-11-04,18,NSH,Predators,0.0,26,LAK,Kings,3.0,OFF,OK
2024020193,20242025,2,2024-11-04,22,EDM,Oilers,0.0,1,NJD,Devils,3.0,OFF,OK
2024020194,20242025,2,2024-11-05,7,BUF,Sabres,5.0,9,OTT,Senators,1.0,OFF,OK
2024020195,20242025,2,2024-11-05,10,TOR,Maple Leafs,4.0,6,BOS,Bruins,0.0,OFF,OK
2024020196,20242025,2,2024-11-05,8,MTL,Canadiens,2.0,20,CGY,Flames,3.0,OFF,OK
2024020197,20242025,2,2024-11-05,12,CAR,Hurricanes,6.0,4,PHI,Flyers,4.0,OFF,OK
2024020198,20242025,2,2024-11-05,2,NYI,Islanders,4.0,5,PIT,Penguins,3.0,OFF,OK
2024020199,20242025,2,2024-11-05,19,STL,Blues,3.0,14,TBL,Lightning,2.0,OFF,OK
2024020200,20242025,2,2024-11-05,30,MIN,Wild,1.0,26,LAK,Kings,5.0,OFF,OK
2024020201,20242025,2,2024-11-05,52,WPG,Jets,3.0,59,UTA,Utah Hockey Club,0.0,OFF,OK
2024020202,20242025,2,2024-11-05,21,COL,Avalanche,6.0,55,SEA,Kraken,3.0,OFF,OK
2024020203,20242025,2,2024-11-05,24,ANA,Ducks,1.0,23,VAN,Canucks,5.0,OFF,OK
2024020204,20242025,2,2024-11-05,28,SJS,Sharks,2.0,29,CBJ,Blue Jackets,1.0,OFF,OK
2024020205,20242025,2,2024-11-06,15,WSH,Capitals,3.0,18,NSH,Predators,2.0,OFF,OK
2024020206,20242025,2,2024-11-06,16,CHI,Blackhawks,1.0,17,DET,Red Wings,4.0,OFF,OK
2024020207,20242025,2,2024-11-06,22,EDM,Oilers,2.0,54,VGK,Golden Knights,4.0,OFF,OK
2024020208,20242025,2,2024-11-07,6,BOS,Bruins,4.0,20,CGY,Flames,3.0,OFF,OK
2024020209,20242025,2,2024-11-07,9,OTT,Senators,2.0,2,NYI,Islanders,4.0,OFF,OK
2024020211,20242025,2,2024-11-07,13,FLA,Panthers,6.0,18,NSH,Predators,2.0,OFF,OK
2024020212,20242025,2,2024-11-07,1,NJD,Devils,5.0,8,MTL,Canadiens,3.0,OFF,OK
2024020213,20242025,2,2024-11-07,3,NYR,Rangers,1.0,7,BUF,Sabres,6.0,OFF,OK
2024020214,20242025,2,2024-11-07,12,CAR,Hurricanes,5.0,5,PIT,Penguins,1.0,OFF,OK
2024020210,20242025,2,2024-11-07,14,TBL,Lightning,1.0,4,PHI,Flyers,2.0,OFF,OK
2024020215,20242025,2,2024-11-07,19,STL,Blues,2.0,59,UTA,Utah Hockey Club,4.0,OFF,OK
2024020216,20242025,2,2024-11-07,25,DAL,Stars,3.0,16,CHI,Blackhawks,1.0,OFF,OK
2024020217,20242025,2,2024-11-07,52,WPG,Jets,1.0,21,COL,Avalanche,0.0,OFF,OK
2024020218,20242025,2,2024-11-07,26,LAK,Kings,2.0,23,VAN,Canucks,4.0,OFF,OK
2024020219,20242025,2,2024-11-07,28,SJS,Sharks,2.0,30,MIN,Wild,5.0,OFF,OK
2024020174,20242025,2,2024-11-02,13,FLA,Panthers,4.0,25,DAL,Stars,2.0,OFF,OK
2024020175,20242025,2,2024-11-02,4,PHI,Flyers,0.0,6,BOS,Bruins,3.0,OFF,OK
2024020176,20242025,2,2024-11-02,26,LAK,Kings,3.0,16,CHI,Blackhawks,4.0,OFF,OK
2024020177,20242025,2,2024-11-02,15,WSH,Capitals,7.0,29,CBJ,Blue Jackets,2.0,OFF,OK
2024020178,20242025,2,2024-11-02,9,OTT,Senators,3.0,55,SEA,Kraken,0.0,OFF,OK
2024020179,20242025,2,2024-11-02,17,DET,Red Wings,2.0,7,BUF,Sabres,1.0,OFF,OK
2024020180,20242025,2,2024-11-02,5,PIT,Penguins,3.0,8,MTL,Canadiens,1.0,OFF,OK
2024020181,20242025,2,2024-11-02,19,STL,Blues,4.0,10,TOR,Maple Leafs,2.0,OFF,OK
2024020182,20242025,2,2024-11-02,18,NSH,Predators,5.0,21,COL,Avalanche,2.0,OFF,OK
2024020183,20242025,2,2024-11-02,54,VGK,Golden Knights,4.0,59,UTA,Utah Hockey Club,3.0,OFF,OK
2024020184,20242025,2,2024-11-02,28,SJS,Sharks,2.0,23,VAN,Canucks,3.0,OFF,OK
2024020185,20242025,2,2024-11-03,3,NYR,Rangers,5.0,2,NYI,Islanders,2.0,OFF,OK
2024020186,20242025,2,2024-11-03,52,WPG,Jets,7.0,14,TBL,Lightning,4.0,OFF,OK
2024020187,20242025,2,2024-11-03,6,BOS,Bruins,2.0,55,SEA,Kraken,0.0,OFF,OK
2024020188,20242025,2,2024-11-03,12,CAR,Hurricanes,4.0,15,WSH,Capitals,2.0,OFF,OK
2024020189,20242025,2,2024-11-03,30,MIN,Wild,2.0,10,TOR,Maple Leafs,1.0,OFF,OK
2024020190,20242025,2,2024-11-03,20,CGY,Flames,2.0,22,EDM,Oilers,4.0,OFF,OK
2024020191,20242025,2,2024-11-03,24,ANA,Ducks,2.0,16,CHI,Blackhawks,4.0,OFF,OK
2024020192,20242025,2,2024-11-04,18,NSH,Predators,0.0,26,LAK,Kings,3.0,OFF,OK
2024020193,20242025,2,2024-11-04,22,EDM,Oilers,0.0,1,NJD,Devils,3.0,OFF,OK
2024020194,20242025,2,2024-11-05,7,BUF,Sabres,5.0,9,OTT,Senators,1.0,OFF,OK
2024020195,20242025,2,2024-11-05,10,TOR,Maple Leafs,4.0,6,BOS,Bruins,0.0,OFF,OK
2024020196,20242025,2,2024-11-05,8,MTL,Canadiens,2.0,20,CGY,Flames,3.0,OFF,OK
2024020197,20242025,2,2024-11-05,12,CAR,Hurricanes,6.0,4,PHI,Flyers,4.0,OFF,OK
2024020198,20242025,2,2024-11-05,2,NYI,Islanders,4.0,5,PIT,Penguins,3.0,OFF,OK
2024020199,20242025,2,2024-11-05,19,STL,Blues,3.0,14,TBL,Lightning,2.0,OFF,OK
2024020200,20242025,2,2024-11-05,30,MIN,Wild,1.0,26,LAK,Kings,5.0,OFF,OK
2024020201,20242025,2,2024-11-05,52,WPG,Jets,3.0,59,UTA,Utah Hockey Club,0.0,OFF,OK
2024020202,20242025,2,2024-11-05,21,COL,Avalanche,6.0,55,SEA,Kraken,3.0,OFF,OK
2024020203,20242025,2,2024-11-05,24,ANA,Ducks,1.0,23,VAN,Canucks,5.0,OFF,OK
2024020204,20242025,2,2024-11-05,28,SJS,Sharks,2.0,29,CBJ,Blue Jackets,1.0,OFF,OK
2024020205,20242025,2,2024-11-06,15,WSH,Capitals,3.0,18,NSH,Predators,2.0,OFF,OK
2024020206,20242025,2,2024-11-06,16,CHI,Blackhawks,1.0,17,DET,Red Wings,4.0,OFF,OK
2024020207,20242025,2,2024-11-06,22,EDM,Oilers,2.0,54,VGK,Golden Knights,4.0,OFF,OK
2024020208,20242025,2,2024-11-07,6,BOS,Bruins,4.0,20,CGY,Flames,3.0,OFF,OK
2024020209,20242025,2,2024-11-07,9,OTT,Senators,2.0,2,NYI,Islanders,4.0,OFF,OK
2024020211,20242025,2,2024-11-07,13,FLA,Panthers,6.0,18,NSH,Predators,2.0,OFF,OK
2024020212,20242025,2,2024-11-07,1,NJD,Devils,5.0,8,MTL,Canadiens,3.0,OFF,OK
2024020213,20242025,2,2024-11-07,3,NYR,Rangers,1.0,7,BUF,Sabres,6.0,OFF,OK
2024020214,20242025,2,2024-11-07,12,CAR,Hurricanes,5.0,5,PIT,Penguins,1.0,OFF,OK
2024020210,20242025,2,2024-11-07,14,TBL,Lightning,1.0,4,PHI,Flyers,2.0,OFF,OK
2024020215,20242025,2,2024-11-07,19,STL,Blues,2.0,59,UTA,Utah Hockey Club,4.0,OFF,OK
2024020216,20242025,2,2024-11-07,25,DAL,Stars,3.0,16,CHI,Blackhawks,1.0,OFF,OK
2024020217,20242025,2,2024-11-07,52,WPG,Jets,1.0,21,COL,Avalanche,0.0,OFF,OK
2024020218,20242025,2,2024-11-07,26,LAK,Kings,2.0,23,VAN,Canucks,4.0,OFF,OK
2024020219,20242025,2,2024-11-07,28,SJS,Sharks,2.0,30,MIN,Wild,5.0,OFF,OK
2024020220,20242025,2,2024-11-08,10,TOR,Maple Leafs,3.0,17,DET,Red Wings,1.0,OFF,OK
2024020221,20242025,2,2024-11-08,15,WSH,Capitals,2.0,5,PIT,Penguins,4.0,OFF,OK
2024020222,20242025,2,2024-11-08,24,ANA,Ducks,2.0,30,MIN,Wild,5.0,OFF,OK
2024020223,20242025,2,2024-11-08,55,SEA,Kraken,4.0,54,VGK,Golden Knights,3.0,OFF,OK
2024020185,20242025,2,2024-11-03,3,NYR,Rangers,5.0,2,NYI,Islanders,2.0,OFF,OK
2024020186,20242025,2,2024-11-03,52,WPG,Jets,7.0,14,TBL,Lightning,4.0,OFF,OK
2024020187,20242025,2,2024-11-03,6,BOS,Bruins,2.0,55,SEA,Kraken,0.0,OFF,OK
2024020188,20242025,2,2024-11-03,12,CAR,Hurricanes,4.0,15,WSH,Capitals,2.0,OFF,OK
2024020189,20242025,2,2024-11-03,30,MIN,Wild,2.0,10,TOR,Maple Leafs,1.0,OFF,OK
2024020190,20242025,2,2024-11-03,20,CGY,Flames,2.0,22,EDM,Oilers,4.0,OFF,OK
2024020191,20242025,2,2024-11-03,24,ANA,Ducks,2.0,16,CHI,Blackhawks,4.0,OFF,OK
2024020192,20242025,2,2024-11-04,18,NSH,Predators,0.0,26,LAK,Kings,3.0,OFF,OK
2024020193,20242025,2,2024-11-04,22,EDM,Oilers,0.0,1,NJD,Devils,3.0,OFF,OK
2024020194,20242025,2,2024-11-05,7,BUF,Sabres,5.0,9,OTT,Senators,1.0,OFF,OK
2024020195,20242025,2,2024-11-05,10,TOR,Maple Leafs,4.0,6,BOS,Bruins,0.0,OFF,OK
2024020196,20242025,2,2024-11-05,8,MTL,Canadiens,2.0,20,CGY,Flames,3.0,OFF,OK
2024020197,20242025,2,2024-11-05,12,CAR,Hurricanes,6.0,4,PHI,Flyers,4.0,OFF,OK
2024020198,20242025,2,2024-11-05,2,NYI,Islanders,4.0,5,PIT,Penguins,3.0,OFF,OK
2024020199,20242025,2,2024-11-05,19,STL,Blues,3.0,14,TBL,Lightning,2.0,OFF,OK
2024020200,20242025,2,2024-11-05,30,MIN,Wild,1.0,26,LAK,Kings,5.0,OFF,OK
2024020201,20242025,2,2024-11-05,52,WPG,Jets,3.0,59,UTA,Utah Hockey Club,0.0,OFF,OK
2024020202,20242025,2,2024-11-05,21,COL,Avalanche,6.0,55,SEA,Kraken,3.0,OFF,OK
2024020203,20242025,2,2024-11-05,24,ANA,Ducks,1.0,23,VAN,Canucks,5.0,OFF,OK
2024020204,20242025,2,2024-11-05,28,SJS,Sharks,2.0,29,CBJ,Blue Jackets,1.0,OFF,OK
2024020205,20242025,2,2024-11-06,15,WSH,Capitals,3.0,18,NSH,Predators,2.0,OFF,OK
2024020206,20242025,2,2024-11-06,16,CHI,Blackhawks,1.0,17,DET,Red Wings,4.0,OFF,OK
2024020207,20242025,2,2024-11-06,22,EDM,Oilers,2.0,54,VGK,Golden Knights,4.0,OFF,OK
2024020208,20242025,2,2024-11-07,6,BOS,Bruins,4.0,20,CGY,Flames,3.0,OFF,OK
2024020209,20242025,2,2024-11-07,9,OTT,Senators,2.0,2,NYI,Islanders,4.0,OFF,OK
2024020211,20242025,2,2024-11-07,13,FLA,Panthers,6.0,18,NSH,Predators,2.0,OFF,OK
2024020212,20242025,2,2024-11-07,1,NJD,Devils,5.0,8,MTL,Canadiens,3.0,OFF,OK
2024020213,20242025,2,2024-11-07,3,NYR,Rangers,1.0,7,BUF,Sabres,6.0,OFF,OK
2024020214,20242025,2,2024-11-07,12,CAR,Hurricanes,5.0,5,PIT,Penguins,1.0,OFF,OK
2024020210,20242025,2,2024-11-07,14,TBL,Lightning,1.0,4,PHI,Flyers,2.0,OFF,OK
2024020215,20242025,2,2024-11-07,19,STL,Blues,2.0,59,UTA,Utah Hockey Club,4.0,OFF,OK
2024020216,20242025,2,2024-11-07,25,DAL,Stars,3.0,16,CHI,Blackhawks,1.0,OFF,OK
2024020217,20242025,2,2024-11-07,52,WPG,Jets,1.0,21,COL,Avalanche,0.0,OFF,OK
2024020218,20242025,2,2024-11-07,26,LAK,Kings,2.0,23,VAN,Canucks,4.0,OFF,OK
2024020219,20242025,2,2024-11-07,28,SJS,Sharks,2.0,30,MIN,Wild,5.0,OFF,OK
2024020220,20242025,2,2024-11-08,10,TOR,Maple Leafs,3.0,17,DET,Red Wings,1.0,OFF,OK
2024020221,20242025,2,2024-11-08,15,WSH,Capitals,2.0,5,PIT,Penguins,4.0,OFF,OK
2024020222,20242025,2,2024-11-08,24,ANA,Ducks,2.0,30,MIN,Wild,5.0,OFF,OK
2024020223,20242025,2,2024-11-08,55,SEA,Kraken,4.0,54,VGK,Golden Knights,3.0,OFF,OK
2024020224,20242025,2,2024-11-09,7,BUF,Sabres,3.0,20,CGY,Flames,2.0,OFF,OK
2024020230,20242025,2,2024-11-09,52,WPG,Jets,4.0,25,DAL,Stars,1.0,OFF,OK
2024020225,20242025,2,2024-11-09,13,FLA,Panthers,4.0,4,PHI,Flyers,3.0,OFF,OK
2024020226,20242025,2,2024-11-09,6,BOS,Bruins,2.0,9,OTT,Senators,3.0,OFF,OK
2024020227,20242025,2,2024-11-09,10,TOR,Maple Leafs,4.0,8,MTL,Canadiens,1.0,OFF,OK
2024020228,20242025,2,2024-11-09,17,DET,Red Wings,0.0,3,NYR,Rangers,4.0,OFF,OK
2024020229,20242025,2,2024-11-09,19,STL,Blues,1.0,15,WSH,Capitals,8.0,OFF,OK
2024020231,20242025,2,2024-11-09,2,NYI,Islanders,3.0,1,NJD,Devils,4.0,OFF,OK
2024020232,20242025,2,2024-11-09,18,NSH,Predators,4.0,59,UTA,Utah Hockey Club,0.0,OFF,OK
2024020233,20242025,2,2024-11-09,21,COL,Avalanche,6.0,12,CAR,Hurricanes,4.0,OFF,OK
2024020234,20242025,2,2024-11-09,26,LAK,Kings,5.0,29,CBJ,Blue Jackets,2.0,OFF,OK
2024020235,20242025,2,2024-11-09,23,VAN,Canucks,3.0,22,EDM,Oilers,7.0,OFF,OK
2024020192,20242025,2,2024-11-04,18,NSH,Predators,0.0,26,LAK,Kings,3.0,OFF,OK
